label	text_a
0	According  to  a  Greek  journalist  COVID-19  is  not  a  pandemic  since  the  dead  count  has  only  been  300000  people  and  the  WHO  was  defrauded  by  a  private  company  to  impose  social  distancing  measures.
0	Photo  that  shows  the  connection  between  introduction  of  radio  waves  and  internet  technologies  with  the  novel  coronavirus  and  other  previous  pandemics.
0	???Covid  is  never  going  away!  This  is  the  beach  today  in  Raleigh,  North  Carolina.??�
0	A  video  of  hospital  workers  in  France  putting  on  tattered  protective  gowns  has  been  viewed  hundreds  of  thousands  of  times  on  Facebook  and  Twitter  alongside  a  claim  that  the  garments  were  made  in  China.
1	For  a  month  we've  been  tracking  probable  and  confirmed  deaths  separately  on  out  backend  and  should  have  those  columns  public  soon.  We  had  hoped  to  have  these  columns  public  sooner  but  it's  turned  out  to  be  extremely  difficult  to  do  right.
1	As  of  today  there  are  a  total  of  1339  @ICMRDELHI  approved  labs  for  #COVID19  testing.  These  consist  of  911  Govt  &amp;  428  Pvt  labs:  https://t.co/j4tAvyIcKc  #CovidTesting  #COVID__19  #COVID  #Covid_19  #COVIDー19  #COVID19India  #COVIDUpdates  #coronavirus  #CoronaUpdates  #CoronavirusIndia  https://t.co/Q0IuKceIFX
0	Says  there???s  an  800  number  you  can  call  to  track  the  status  of  your  stimulus  check.
0	The  Indian  Army  in  Rajasthan  prepared  a  1000-bed  facility  to  keep  Coronavirus  patients.  This  facility  has  ICUs  and  ventilators  as  well.
1	“In  the  last  14  days  we  raised  our  testing  capacity  to  1500  tests  per  day.  Lagos  &amp;  Abuja  now  have  capacity  to  admit  some  1000  patients  each  across  several  treatment  centres.  As  a  nation  we  are  on  the  right  track  to  win  the  fight  against  #COVID19”  @MBuhari  on  #COVID19Nigeria  https://t.co/EBmGKPwY5L
1	#CoronaVirusUpdates:  State-wise  details  of  Total  Confirmed  #COVID19  cases(till  12  September  2020  08:00  AM)  ➡️States  with  1-15000  confirmed  cases  ➡️States  with  15001-100000  confirmed  cases  ➡️States  with  100000+  confirmed  cases  ➡️Total  no.  of  confirmed  cases  so  far  https://t.co/LR066ba41j
1	Even  though  today’s  update  is  missing  data  from  six  states  there  were  more  new  cases  today  than  in  any  day  of  the  pandemic  before  June  25.  In  better  news  more  test  results  were  reported  today  than  any  day  before  July  2.
1	Boris  Johnson  must  act  now  -  not  next  week  -  to  tackle  a  second  wave  of  #coronavirus  infections  across  the  UK  a  leading  scientist  has  warned  https://t.co/aUTaPtI5Sn
1	#IndiaFightsCorona:  The  total  recoveries  in  India  have  crossed  29  lakh  (2901908)  as  of  today.  Last  10  lakh  recoveries  have  been  recorded  in  only  17  days  in  comparison  to  preceding  10  lakh  recoveries  which  were  recorded  in  22  days.  #StaySafe  #IndiaWillWin  @ICMRDELHI  https://t.co/Ob6yFTP4AH
0	Weed  kills  the  coronavirus.
1	It’s  the  last  day  of  July  which  has  seen  a  staggering  resurgence  of  COVID-19  in  America.  It’s  the  worst  month  ever  for  cases  and  the  average  number  of  hospitalized  people.  And  unsurprisingly  after  declining  since  April  deaths  rose  this  month.  https://t.co/rVXTBAiHzG
1	#IndiaFightsCorona:  Five  states  which  account  for  approx  70%  of  total  #COVID19  deaths  in  the  country  are  Maharashtra  Tamil  Nadu  Karnataka  Uttar  Pradesh  &amp;  Andhra  Pradesh.  Rest  31.37%  deaths  are  from  other  States/UTs:  Secretary  @MoHFW_INDIA  #StaySafe  #IndiaWillWin  https://t.co/K2qWin10Fe
1	#IndiaFightsCorona  India  continues  to  scale  new  peaks  in  #COVID19  tests!  More  than  11.70  lakh  samples  tested  daily  for  2  consecutive  days.  No  other  country  has  achieved  these  levels  of  very  high  daily  testing.  @PMOIndia  @drharshvardhan  @AshwiniKChoubey  @PIB_India  @DDNewslive
1	Coronavirus  and  protests  may  push  black  communities  in  the  US  to  the  brink.  https://t.co/kFl8Ci5sgA  via  @webmd  https://t.co/UrAmPQRD4O
1	Our  daily  update  is  published.  We’ve  now  tracked  21  million  tests  up  433k  from  yesterday.  Note  that  we  can  only  track  tests  that  a  state  reports.  For  details  see:  https://t.co/PZrmH4bl5Y  https://t.co/yDaYZhexwL
0	The  Vatican  confirmed  that  Pope  Francis  and  two  aides  tested  positive  for  coronavirus.
0	???North  Carolina  &  Virginia  State  line  is  closed.  Nothing  in  or  out."
1	17  states  reported  at  least  1000  cases  today.  It’s  possible  that  this  reflects  some  storm-induced  reporting  backlog.  https://t.co/Ewy6Yv96Do
1	Today  there  are  again  two  people  in  hospital  with  COVID-19  –  one  each  in  Middlemore  and  North  Shore  hospitals.  Neither  is  in  ICU.⁣  ⁣
0	Image  and  statement  from  the  Prime  Minister  of  Italy.
0	A  video  has  been  viewed  hundreds  of  thousands  of  times  in  multiple  Facebook  posts  which  claim  it  shows  two  Italian  doctors  who  contracted  novel  coronavirus  which  causes  the  disease  COVID-19  while  treating  patients.
1	All  the  reasons  minority  populations  are  at  higher  risk  for  coronavirus.  https://t.co/Fv9dNXmQ9u  via  @drjohnwhyte  @UREssien  #InContext  https://t.co/9a6F0T0Zxg
1	“Increase  in  confirmed  cases  of  #COVID19Nigeria  is  as  a  result  of  scale  up  in  our  testing  capacity  as  well  as  early  signs  of  community  transmission.  Door  to  door  testing  is  now  taking  place  in  some  communities  in  Lagos  &amp;  the  FCT”  ~  Boss  Mustafa  Secretary  to  @NigeriaGov  https://t.co/YTckCsLzb7
1	Test  patients’  vitamin  D  levels  to  improve  immunoresponse  to  #COVID19.  https://t.co/WZmvu3E3p7
1	“It  is  here  to  stay  until  we  get  a  vaccine  and  therefore  it  is  right  that  we  continue  to  grow  capacity  within  the  system.”  Home  secretary  @pritipatel  explains  that  the  government  is  continuing  to  grow  testing  capacity.  #KayBurley:  https://t.co/8k0wyF1ZKh  https://t.co/7tZFArcZXE
0	20  million  Chinese  people  convert  to  Islam  after  learning  that  COVID-19  doesn't  affect  muslims.
1	Coronavirus:  Four  more  Welsh  counties  face  local  lockdown  after  'worrying  and  rapid  rise'  in  infections  https://t.co/Mg58NLbEnU
1	#CoronaVirusUpdates  #IndiaFightsCorona  More  than  6  lakh  tests  done  for  3rd  successive  day.  Cumulative  testing  as  on  date  has  reached  22149351.  #COVID19  Tests  Per  Million  (TPM)  cross  16000.
1	@NateSilver538  WA  also  a  usable  example  simply  because  the  data  is  gloriously  solid  relatively  speaking.  (OTOH  one  other  shade  to  this  data:  they  hit  a  testing  wall  which  might  be  part  of  the  flatter  trend.  Happy  to  discuss  if  you  are  interested.)  -@alexismadrigal
0	Kylie  Minogue  says  she’s  convinced  coronavirus  will  turn  out  to  be  Russia’s  doing  https://t.co/c2FY7P5493
1	The  most  frequently  disrupted  areas  due  to  #COVID19  include:  -routine  immunization  -NCD  diagnosis  &amp;  treatment  -family  planning  &amp;  contraception  -treatment  for  mental  health  disorders  -#cancer  diagnosis  &amp;  treatment  -malaria  diagnosis  &amp;  treatment  👉  https://t.co/R5ssfz6cDl  https://t.co/nqwJEEyexs
1	That  is  to  say  it  might  look  like  the  plateau  is  over  but  if  you  back  out  California  we're  probably  about  where  we  were  before  except  the  April  average  is  now  155k  instead  of  145k.  https://t.co/kFoBPQ8QVk
1	RT  @CDCDirector:  #COVID19  affects  us  all  and  it  will  take  all  of  us  working  together  to  stop  it.  Together  we  are  stronger  and  can  achieve…
1	RT  @PIB_India:  ▪️  Highest  ever  56383  recoveries  and  8.3  lakh  tests  conducted  in  a  single  day  ▪️  More  than  3  crore  N95  Masks  1.28  crore  P…
1	Almost  two  thousand  people  have  died  already  in  the  United  States  according  to  our  tracking.  435  new  deaths  were  reported  in  the  last  24  hours.
1	Coronavirus:  Number  of  UK  cases  rises  by  3330  https://t.co/36zG17hmeP
1	For  six  weeks  we've  been  tracking  COVID  race  and  ethnicity  data.  Not  all  states  report  all  the  data  but  we  know  this:  At  a  minimum  21750  Black  lives  have  been  lost.  And  just  look  at  the  counties  with  the  highest  death  rates.  https://t.co/hTyV0MA5tA  https://t.co/Xk3x77QX7z
1	Five  new  cases  of  #COVID19  have  been  reported  as  follows:  2  in  Lagos  2  in  Kwara  1  in  Katsina  As  at  09:10  pm  12th  April  there  are  323  confirmed  cases  of  #COVID19  reported  in  Nigeria.  85  have  been  discharged  with  10  deaths  There  are  19  states  with  confirmed  cases  in  Nigeria  https://t.co/hfsRXAaiTQ
0	An  image  of  the  Argentinian  President  Alberto  Fernández  with  officials  during  the  pandemic  without  masks  and  without  respecting  social  distancing.
0	A  text  saying  that  civil  registry  data  proves  that  the  pandemic  is  an  invention.  All  the  numbers  are  significantly  lower  than  those  published  by  the  Brazilian  Ministry  of  Health.
0	Dr  Uma  Kumar  of  AIIMS  gave  the  interview  as  shown  in  the  video  on  coronavirus.
0	When  a  police  officer  enforced  lockdown  orders  on  people  in  a  temple  in  India  he  was  beaten  up  there.
0	Tom  Hanks  To  Star  In  The  Most  Challenging  Role  Of  His  Career  https://t.co/T4RMicjMxk  #hollywood  #coronavirus  #tomhanks
0	RT  @arielbogle:  Just  got  another  question  about  this.  The  Google  API  does  not  surreptitiously  install  COVIDSafe  on  your  phone.  Governments…
1	There  are  nine  people  with  COVID-19  in  hospitals  -  two  in  Auckland  City  Hospital  four  people  in  Middlemore  two  people  in  North  Shore  Hospital  and  one  person  in  Waikato  Hospital.  Six  people  are  stable  on  a  ward  and  three  people  in  Middlemore  are  in  ICU.
0	On  education,  Maharashtra  was  on  the  17th  rank  in  the  country  five  years  ago.  Today,  the  state  stands  at  3rd  after  Fadnavis  Ji's  regime,”  Nadda  said,  at  a  BJP  rally  in  Navi  Mumbai  on  February  16,  2020.
1	What  concerns  do  you  have  as  your  state  or  country  attempts  to  reopen?  If  you  are  in  a  state  that  is  relaxing  stay  at  home  measures  use  #ReopeningSafely  to  share  your  thoughts.
0	It  puts  the  facemask  on  the  skin,  or  it  gets  the  lockdown  again    Get  yours  HERE  &gt;&gt;&gt;  https://t.co/UMG2Y6AF0k  https://t.co/S7xZsWTKib
0	Delhi  recovery  rate  on  the  verge  of  touching  90%  ...  this  portrays  a  bright  picture  with  respect  to  where  we  stood  at  the  beginning  of  last  month!!!  Reassuring  sight  for  every  Delhiite  #coronavirus  #COVID__19  @ArvindKejriwal  @AamAadmiParty
0	Claim:  India  began  screening  passengers  from  #COVID19-affected  countries  before  it  had  a  single  case:  PM  Modi  Fact:  The  govt  mandated  universal  screening  of  all  internat'l  flights  only  on  March  4  by  when  27  cases  had  been  detected  across  5  Indian  states  https://t.co/2cAogF5glZ
1	The  latest  CDC  #COVIDView  report  shows  the  percentage  of  visits  to  doctor’s  offices  and  ERs  for  illnesses  likely  related  to  #COVID19  are  declining  nationally  likely  in  part  a  result  of  widespread  efforts  to  slow  the  spread  of  #COVID19:  https://t.co/zP4VYlo0Pb  https://t.co/mNxn6u7Fsz
0	Video  shows  Gujarat  Police  asking  money  (bribe)  from  migrants  walking  on  railway  tracks  amidst  nationwide  COVID-19  lockdown.
1	#IndiaFightsCorona:  While  the  number  of  tests  have  increased  exponentially  there  is  a  steady  decline  in  the  positivity  rate:  Secretary  @MoHFW_INDIA  #StaySafe  #IndiaWillWin  @ICMRDELHI  https://t.co/H3VW0MSETu
0	United  Ireland  Plans  Cancelled  Indefinitely  As  N.  Ireland  Corona  Case  Confirmed  https://t.co/JE25BmEdqE
0	Mayan  High  Priest  Hokum  Revises  Coronavirus  Doomsday  Prediction  https://t.co/AULmCNWNgY  #donaldtrump  #coronavirus  #seanhannity  #mayans
1	These  numbers  are  a  lower  bound  for  a  few  reasons:  1.  We  are  still  waiting  on  accurate  negative  test  counts  from  CA  MA  GA  and  TX  among  other  states.  2.  Commercial  labs  only  report  positive  results  to  the  states.
0	NEWS!  Coronavirus  showrunner  wants  to  recast  Boris  Johnson  https://t.co/mIgaDY6xYH  https://t.co/3jXkJMQCDf
0	Says  video  shows  ???the  Chinese  are  destroying  the  5G  poles  as  they  are  aware  that  it  is  the  thing  triggering  the  corona  symptoms.??�
0	NEWS!  Country  that  has  lost  140,000  people  to  Coronavirus  feeling  reassured  that  President  has  a  regular  bean  supplier  https://t.co/PsvPGQ9gaC  https://t.co/jHa549LpCi
1	The  cloth  face  coverings  recommended  to  slow  spread  of  #COVID19  are  not  surgical  masks  or  N-95  respirators.  Those  critical  supplies  must  continue  to  be  reserved  for  healthcare  workers  and  other  medical  first  responders  as  recommended  by  current  CDC  guidance.
0	Mayor  of  El  Espinal  Colombia  ‘bought  false  tests  for  COVID-19’.
0	Just  in  case  you  are  wondering  how  much  the  media  controls  people,  America  has  been  vaccinating  cattle  for  coronavirus  for  years,  yet  the  news  tells  you  it’s  new  and  gunna  kill  you  all  so  go  buy  mask….
0	???Autopsies  prove  that  COVID-19  is??�  a  blood  clot,  not  pneumonia,  ???and  ought  to  be  fought  with  antibiotics??�  and  the  whole  world  has  been  wrong  in  treating  the  ???so-called??�  pandemic.
1	As  of  26th  July  2020  three  districts  with  the  highest  active  #COVID19  cases  in  #Maharashtra  are:  ▪️  #Pune:  48180  ▪️  #Thane:  36174  ▪️  #Mumbai:  22536  #COVID__19  #Covid_19  #COVIDー19  #COVID  #CoronaUpdates  #CoronavirusIndia  #CoronaVirusUpdates  #coronavirus  #COVIDUpdates  https://t.co/JBKUaZzOVE
0	More  than  100  Nurses  in  Jhalawar  (Rajasthan  India)  resigned  due  to  COVID-19  infected  Jamaatis  mistreating  them.
0	We  wanted  to  know  if  there  was  any  science  to  back  up  those  "contagion  probability"  photos.  Wearing  a  mask  is  likely  to  interfere  with  the  spread  of  COVID-19.  But  the  exact  percentages  in  this  social  media  image  don’t  hold  up  to  scrutiny.  https://t.co/EcB958GTt8  @KHNews
0	In  Italy,  the  cure  for  Coronavirus  is  finally  found.
1	The  fight  against  Covid  takes  warriors.  Each  and  every  one  of  us  are  warriors  against  this  virus  so  make  sure  you’re  fighting  it  the  right  way.  Wash  your  hands.  Wear  a  mask.  #StayAtHome.  We  can  beat  this.
0	The  "proper"  way  to  wear  a  surgical  mask  is  blue  side  out  if  you  are  sick  and  white  side  out  if  you  do  not  want  to  be  infected  by  the  virus.
